wiki,title,ts,user,delta,summary,reverted,is_revert,same_page_before,same_page_after,series_n,series_pages,series_id,diff_url
nlwiki,Wikipedia:Regelingen rond moderatoren,2006-12-28,Siebrand,32,"/* Status bevestigd in het 3e kwartaal 2006, status te bevestigen in juli 2007 */ [[Gebruiker:Effeietsanders|Effe iets anders]] ([[Wikipedia:Steward|steward]])",False,False,False,True,1,Wikipedia:Richtlijnen voor moderatoren,Siebrand@2006-12-28,https://nl.wikipedia.org/wiki/Special:Diff/6260290
nlwiki,Wikipedia:Regelingen rond moderatoren,2006-12-28,Siebrand,44,"/* Status bevestigd in oktober 2006, status te bevestigen in oktober 2007 */ rijtje van 18 in twee kolommen van 9",False,False,True,False,1,Wikipedia:Richtlijnen voor moderatoren,Siebrand@2006-12-28,https://nl.wikipedia.org/wiki/Special:Diff/6260337
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-12-28,Siebrand,118,/* Een geregistreerde gebruiker blokkeren */ resultaat stemming ingepast in lopende tekst (a.u.b. controleren),False,False,True,True,1,Wikipedia:Regelingen rond moderatoren,Siebrand@2006-12-28,https://nl.wikipedia.org/wiki/Special:Diff/6257491
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2006-12-28,Siebrand,9,""":Kleine aanpassing met betrekking tot de [[Speciaal:Listusers/sysop|systeemlijst van moderatoren]]"" naar commentaar; wat deed die tekst daar?",False,False,True,True,1,Wikipedia:Regelingen rond moderatoren,Siebrand@2006-12-28,https://nl.wikipedia.org/wiki/Special:Diff/6257538
nlwiki,Wikipedia:Regelingen rond moderatoren,2005-11-01,Sietske,12,andere cat,False,False,False,False,1,Wikipedia:Richtlijnen voor moderatoren,Sietske@2005-11-01,https://nl.wikipedia.org/wiki/Special:Diff/2307669
nlwiki,Wikipedia:Regelingen rond moderatoren,2005-08-04,Ucucha,46,/* Procedure voor aanvraag moderatorschap */  zie [[Wikipedia:De kroeg#Registratie]],False,False,False,False,1,Wikipedia:Stemprocedure,Ucucha@2005-08-04,https://nl.wikipedia.org/wiki/Special:Diff/1733565
nlwiki,Wikipedia:Stemprocedure,2005-08-07,Ucucha,96,"aanv, zie overleg",False,False,False,False,1,Wikipedia:Regelingen rond moderatoren,Ucucha@2005-08-07,https://nl.wikipedia.org/wiki/Special:Diff/1753700
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-11-28,82.92.250.142,1,/* NB */ linkfix,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5937455
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-11-28,Hajo,77,/* Procedure bij een blokkering van een geregistreerde gebruiker */ aanvullingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5943320
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-11-29,Hajo,188,/* Procedure bij een blokkering van een geregistreerde gebruiker */ aanvullingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5951739
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-11-29,Hajo,74,/* Procedure bij een blokkering van een geregistreerde gebruiker */ opmaak,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5951764
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-11-29,Hajo,43,/* Hoofdpunten */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5951810
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-11-30,Hajo,36,/* De Arbitragecommissie */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5968504
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-11-30,Hajo,8,/* Verkiezing van commissieleden */ sp,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5968619
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-11-30,Hajo,58,aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5969463
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-01,Hajo,189,/* Procedure bij een blokkering */ aanvullingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5976735
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-01,Hajo,-1,opmaak,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5977071
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-01,Hajo,286,aanvullingen/wijzigingen,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5981108
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-01,Hajo,1,/* Verkiezing van leden van de Arbitragecommissie */ sp,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5981118
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-02,Hajo,1,/* Procedure bij een blokkering */ linkfix,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5986261
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-02,Hajo,81,aanvullingen/wijzigingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5986711
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-02,Hajo,248,aanvullingen/wijzigingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5989079
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-03,Dolledre,-20,sp,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5993784
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-03,Hajo,112,/* Verkiezing van leden van de Arbitragecommissie */ aanvulling,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5998569
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-04,Aleichem,40,+en:,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/5999714
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-04,Hajo,1,/* Verkiezing van leden van de Arbitragecommissie */ sp,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6004882
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-04,Hajo,24,/* Procedure bij een blokkade */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6004908
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-04,Hajo,97,/* Gang van zaken binnen de Arbitragecommissie */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6005150
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-05,Hajo,-41,/* Procedure bij een conflict */ wijzigingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6009345
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-05,Hajo,-36,/* Gang van zaken binnen de Arbitragecommissie */ wijziging,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6009358
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-05,Hajo,-286,aanvullingen/wijzigingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6016701
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-05,Hajo,28,/* Verkiezing van leden van de Arbitragecommissie */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6016818
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-06,Hajo,192,aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6025047
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-06,Hajo,234,aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6025132
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-07,Hajo,43,aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6031972
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-08,Hajo,11,/* Procedure bij een conflict */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6043077
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-08,Hajo,29,/* Procedure bij een conflict */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6043132
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-08,Hajo,146,/* Procedure bij een conflict */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6043303
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-08,Hajo,-3,/* Procedure bij een conflict */ wijziging,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6043307
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-08,Hajo,-9,/* Procedure bij een conflict */ wijzigingen,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6047747
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-09,Effeietsanders,32,/* Verkiezing van leden van de Arbitragecommissie */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6049695
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-09,Hajo,5,/* Verkiezing van leden van de Arbitragecommissie */ aanpassing,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6052665
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-09,Hajo,70,/* Verkiezing van leden van de Arbitragecommissie */ aanvullingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6052870
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-09,Hajo,263,/* Doel van de Arbitragecommissie */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6056669
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-10,Hajo,103,aanpassingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6064225
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-10,Hajo,49,aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6064524
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-10,Hajo,23,aanpassing,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6064779
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-11,Hajo,-1,aanpassing,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6070809
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-11,Hajo,15,/* Procedure bij een blokkade */ aanpassingen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6070851
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-12,Hajo,-12,/* Procedure bij een blokkade */ aanpassing,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6083142
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-14,Hajo,-4,/* Bijgevoegd */ aanpassing,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6109329
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-16,Hajo,1,/* Aanvullingen */ sp,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6129550
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-16,Hajo,243,/* Aanvullingen */ aanvulling,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6131932
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-18,Siebrand,-4,"/* Verkiezing van leden van de Arbitragecommissie */ sp (afzetten), -overbodig woord (er)",False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6153096
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-18,Siebrand,-13,/* Procedure bij een conflict */ -2x overbodig woord (eerst/echter),False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6153225
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-18,Siebrand,2,sp (2x e-mail),False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6153266
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-25,Hajo,-124,aanpassingen,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6228698
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-25,Hajo,-22,/* Aanvullingen */ opmaak,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6228747
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2006-12-25,Hajo,18,/* Aanvullingen */ aanvulling,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6228755
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-01-14,Siebrand,7,-geschiedenis,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6530549
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-01-14,Siebrand,58,/* De Arbitragecommissie */ huidige situatie,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6530578
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-01-14,Siebrand,115,/* Verkiezing van leden van de Arbitragecommissie */ link stemlokaal Arbitragecommissie,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6530675
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-01-27,Hajo,77,wijziging lay-out,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6679792
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-01-31,Hajo,55,+cat,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6730717
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-02-03,Ucucha,23,+verwijzing,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/6768362
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-02-21,Hajo,14,/* Artikel 6: Procedure bij een blokkade */ opmaak,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7043166
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-02-23,SPQRobin,22,sjabloon,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7069976
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-02-23,Bemoeial,-228,Leden,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7071013
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-03-01,Niels,16,/* Artikel 2: De Arbitragecommissie */ +mailadres,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7156556
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-03-06,Venullian,-98,- overbodige cats,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7209869
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-03-06,Venullian,2,witregel,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7209902
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-05-11,Otto ter Haar,-3,linkfix,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/7956498
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-07-09,DorganBot,143,"robot  Erbij: [[ar:ويكيبيديا:سياسة مجلس التحكيم]], [[cs:Wikipedie:Pravidla arbitráže]], [[hu:Wikipédia:Arbitrációs irányelvek]]",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8602532
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-02,Melsaran,-14,"/* Artikel 5: Procedure bij een conflict */ tegenstrijdigheid, als de arbcom het zelf terug kan draaien hoeft het dus niet definitief te zijn",False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8850517
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-02,Melsaran,14,zal het eerst overleggen,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8850554
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-04,Melsaran,2,/* Artikel 3: Verkiezing van leden van de Arbitragecommissie */ germanisme,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8863126
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-04,Ucucha,-2,"rv, ""aanvang"" staat gewoon in het Groene Boekje en bovendien is dit geen pagina die zomaar mag worden gewijzigd",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8863492
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-04,Melsaran,2,"staat inderdaad in het groene boekje, maar is niet te prefereren en deze pagina mag best op stijl/grammatica/spelling gewijzigd worden, niet ""inhoudelijk""",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8863654
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-05,Spraakmakker,-2,"""voor aanvang van"" is zonder meer idiomatisch en gangbaar nederlands. nix mis mee.",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8872168
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-07,Melsaran,2,"dus? dat het gangbaar is wil niet zeggen dat het goed is. ""hun hebben"" is ook niet goed. ""voor het begin van"" is gewoon betere stijl. waarom zou je ""aanvang"" schrijven?",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8883697
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-07,Spraakmakker,-2,Versie 8883697 van [[Speciaal:Contributions/Melsaran|Melsaran]] ongedaan gemaakt.,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8883759
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-07,Melsaran,2,niet zonder reden reverten.,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8883863
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-07,Spraakmakker,-2,"nogmaals, ""voor aanvang van"" is idiomatisch en gangbaar nederlands. (weet je wat idiomatisch betekent?) gaarne laten staan nu.",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8883908
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-07,Melsaran,2,"ja dat weet ik ja. en nu een reden waarom het beter is dan ""begin""?",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8883967
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2007-08-07,Spraakmakker,-2,"nogmaals, ""voor aanvang van"" is idiomatisch en gangbaar nederlands. je weet blijkbaar niet idiomatisch betekent. gaarne laten staan nu.",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/8885318
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2008-01-21,Niels,16,/* Artikel 5: Procedure bij een conflict */ +span,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/10963965
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2008-02-11,Pjetter,54,/* Artikel 3: Verkiezing van leden van de Arbitragecommissie */ aangepast aan de werkelijkheid,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/11234729
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2008-02-13,Robotje,-54,"""Inhoudelijke wijzigingen aan deze pagina mogen alleen met instemming van de Wikipedia-gemeenschap gebeuren""",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/11255140
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2008-08-05,Valhallasw-botje,12,Toevoeging __NOINDEX__ aan arbcompagina's ter voorkoming van opname in zoekmachines,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/13378886
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2008-08-05,Valhallasw-botje,-12,revert...,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/13379196
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2008-08-18,MoiraMoira,26,/* Artikel 3: Verkiezing van leden van de Arbitragecommissie */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/13526630
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2009-03-15,Niels,6,"/* Artikel 6: Procedure bij een blokkade */ IP-adres, cfr [[WP:RM]]",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/16048823
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2009-04-08,JAnDbot,187,"robot  Erbij: fa, fi, fr, pt",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/16340957
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2009-05-18,MauritsBot,10,robot  Anders: [[en:Wikipedia:Arbitration/Policy]]; cosmetische veranderingen,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/16867554
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2009-08-30,LA2-bot,112,"robot Erbij: [[pl:Wikipedia:Komitet Arbitrażowy/Polityka arbitrażu]], [[sv:Wikipedia:Engelska Wikipedias skiljedomspolicy]]",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/18056609
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2010-03-06,MastiBot,65,"robot Erbij: [[id:Wikipedia:Arbitrase/Kebijakan]] Anders: [[hu:Wikipédia:Wikitanács/Irányelvi javaslat (nyenyec-féle, 2007)]]",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/20314119
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2010-11-18,Fontes,3,"Bedankt, en dit is inderdaad geen juridisch document, we behandelen ook geen rechtzaken.",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/23303838
nlwiki,Wikipedia:Arbitragecommissie/Reglementen,2011-09-03,Chris,-1,/* Artikel 5: Procedure bij een conflict */  -/- spatie ivm uitlijning,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/27086145
